tre200h0;gls;str.diffus;ground_temp
3.8;52;50;5
3.6;12;11;5
2.9;3;2;5
2.9;3;1;5
3.2;2;1;5
3.1;3;1;5
3.1;3;1;5
3.0;3;1;5
2.8;3;1;5
2.8;3;1;5
2.7;3;1;5
2.5;3;1;5
2.2;3;1;5
2.1;3;1;5
1.9;3;1;5
2.1;2;1;5
2.5;3;1;5
2.5;11;9;5
2.9;75;73;5
3.6;186;138;5
4.3;318;116;5
4.5;306;136;5
4.0;139;125;5
3.6;89;87;5
3.0;43;42;5
2.2;16;15;5
2.5;3;1;5
1.7;3;2;5
1.0;3;1;5
0.6;3;2;5
0.9;2;1;5
0.9;3;1;5
0.9;3;1;5
0.7;3;1;5
0.6;3;1;5
0.8;2;1;5
0.5;3;1;5
0.2;3;1;5
0.6;2;1;5
0.9;3;1;5
0.3;3;2;5
0.5;12;10;5
0.8;49;38;5
1.3;113;82;5
2.3;287;139;5
1.9;147;141;5
1.9;92;90;5
1.9;48;47;5
1.9;23;22;5
2.0;5;4;5
2.0;3;1;5
2.0;3;1;5
2.0;3;1;5
2.0;3;1;5
1.9;3;1;5
1.9;3;1;5
2.2;3;1;5
2.1;3;1;5
1.9;3;1;5
2.1;3;1;5
2.2;3;1;5
1.9;3;1;5
1.3;3;1;5
1.6;2;1;5
1.5;3;2;5
1.4;9;8;5
1.1;44;42;5
2.0;99;93;5
2.5;119;117;5
2.4;124;123;5
2.4;101;101;5
2.6;78;77;5
2.5;45;44;5
2.0;12;10;5
1.5;3;2;5
1.3;3;1;5
1.1;3;1;5
1.4;3;1;5
1.4;3;1;5
1.2;3;1;5
0.9;3;1;5
0.9;3;1;5
0.9;3;1;5
0.4;3;2;5
0.3;3;1;5
0.7;3;1;5
0.6;3;2;5
0.3;3;1;5
0.0;3;2;5
0.5;16;14;5
0.8;85;55;5
1.9;200;80;5
2.6;260;105;5
3.0;283;126;5
2.9;187;151;5
2.4;80;78;5
2.5;58;57;5
2.2;25;23;5
1.3;3;2;5
0.6;3;1;5
0.3;3;1;5
0.2;3;1;5
0.0;3;1;5
-0.1;3;1;5
-0.3;3;1;5
-0.4;3;1;5
-0.5;2;1;5
-0.6;3;1;5
-0.7;3;1;5
-0.7;2;1;5
-0.8;3;1;5
-1.4;2;1;5
-1.3;3;1;5
-1.5;12;11;5
-0.7;102;71;5
1.0;221;85;5
1.5;298;80;5
1.9;336;101;5
1.9;303;182;5
1.4;119;114;5
1.0;56;54;5
1.1;12;11;5
0.2;3;2;5
0.0;3;1;5
-0.1;3;1;5
0.3;3;1;5
0.2;3;1;5
-0.2;3;1;5
-0.2;3;1;5
-0.5;3;1;5
-0.4;3;1;5
-0.8;3;1;5
-0.9;3;1;5
-1.1;2;1;5
-2.1;2;1;5
-2.5;2;1;5
-2.8;2;1;5
-2.6;13;12;5
-2.3;69;59;5
-1.6;68;57;5
-0.7;210;118;5
-0.4;160;154;5
-0.1;114;111;5
-0.1;63;62;5
0.1;30;28;5
-0.1;10;8;5
-0.4;3;1;5
-0.8;3;1;5
-0.9;2;1;5
-1.0;3;1;5
-0.9;3;1;5
-1.0;2;1;5
-1.0;3;1;5
-1.4;2;1;5
-1.2;2;1;5
-1.0;3;1;5
-1.1;3;1;5
-0.8;3;1;5
-0.9;3;1;5
-0.9;3;1;5
-0.8;3;1;5
-0.8;9;8;5
-0.5;39;38;5
-0.4;68;67;5
0.0;87;86;5
0.2;96;95;5
0.4;105;101;5
0.6;148;130;5
0.8;96;93;5
0.3;17;16;5
-0.4;3;1;5
-0.1;3;1;5
-0.1;3;1;5
0.1;3;1;5
0.3;3;1;5
0.4;3;1;5
0.1;3;2;5
-0.1;3;1;5
0.1;3;1;5
0.3;3;1;5
0.5;3;1;5
0.2;3;1;5
0.0;3;1;5
-0.3;3;1;5
-0.5;3;1;5
-0.7;7;6;5
-0.8;32;31;5
-0.3;81;80;5
-0.1;103;101;5
0.0;116;115;5
0.2;98;97;5
0.3;79;77;5
0.2;45;43;5
0.1;12;11;5
-0.2;3;1;5
-0.2;3;1;5
0.1;3;1;5
0.2;3;1;5
0.1;3;1;5
0.0;3;1;5
0.1;3;1;5
0.1;3;1;5
0.1;3;1;5
0.4;3;1;5
0.3;3;1;5
0.2;3;2;5
0.1;3;1;5
0.5;3;1;5
-0.2;3;2;5
-0.7;13;11;5
0.8;107;30;5
2.3;218;48;5
3.1;307;78;5
3.6;263;190;5
3.8;145;96;5
5.2;184;126;5
5.3;53;52;5
5.3;30;24;5
5.1;3;1;5
5.3;2;1;5
5.2;3;2;5
4.8;3;1;5
5.2;3;1;5
4.6;3;1;5
4.1;3;2;5
3.7;3;1;5
3.4;3;1;5
3.4;2;1;5
3.3;3;1;5
3.3;3;1;5
3.8;3;1;5
3.7;3;2;5
3.3;3;1;5
4.9;11;9;5
4.8;30;29;5
5.1;42;41;5
5.2;83;81;5
6.0;167;164;5
6.5;139;135;5
7.2;113;109;5
8.0;54;53;5
6.8;14;13;5
7.2;2;1;5
6.3;3;1;5
6.1;3;1;5
6.7;2;1;5
6.3;3;1;5
6.3;3;1;5
6.2;3;1;5
5.8;3;1;5
5.4;3;1;5
5.5;3;1;5
5.0;3;2;5
4.9;2;1;5
5.1;3;1;5
5.3;3;1;5
5.0;2;1;5
5.5;13;11;5
5.8;68;67;5
6.7;117;114;5
7.1;152;149;5
7.0;125;123;5
6.9;83;81;5
6.2;52;50;5
6.8;49;48;5
6.0;16;15;5
5.7;3;1;5
5.7;2;1;5
5.9;2;1;5
5.9;2;1;5
5.9;2;1;5
5.9;2;1;5
5.9;3;1;5
5.6;3;1;5
5.5;3;1;5
5.6;2;1;5
5.5;2;1;5
5.3;2;1;5
5.5;2;1;5
5.5;2;1;5
5.4;2;1;5
5.4;11;10;5
5.9;34;32;5
6.3;105;103;5
6.7;77;76;5
6.4;73;72;5
6.8;132;127;5
7.2;103;97;5
7.2;48;47;5
7.0;19;18;5
6.7;3;1;5
6.3;2;1;5
6.3;2;1;5
6.4;2;1;5
6.6;2;1;5
6.6;2;1;5
6.3;2;1;5
6.1;2;1;5
5.6;3;1;5
5.0;3;1;5
4.4;2;1;5
4.1;3;1;5
3.8;3;1;5
4.0;2;1;5
4.2;2;1;5
4.3;8;7;5
4.7;29;28;5
5.3;60;59;5
5.9;64;63;5
6.1;84;83;5
6.5;65;64;5
6.5;18;16;5
6.5;14;13;5
6.3;6;4;5
6.4;2;1;5
6.5;2;1;5
6.1;2;1;5
6.2;2;1;5
6.6;3;1;5
6.9;2;1;5
6.4;2;1;5
6.4;2;1;5
6.9;2;1;5
6.8;2;1;5
6.7;3;1;5
6.7;2;1;5
7.0;2;1;5
6.8;2;1;5
6.7;2;1;5
7.1;5;4;5
7.6;20;19;5
7.8;36;35;5
8.1;41;40;5
9.0;44;43;5
10.0;30;28;5
10.0;39;38;5
9.7;9;7;5
9.7;4;3;5
8.8;2;1;5
8.1;2;1;5
8.1;2;1;5
8.3;2;1;5
7.9;2;1;5
7.9;2;1;5
7.5;3;1;5
7.1;2;1;5
7.2;2;1;5
7.4;3;1;5
7.2;2;1;5
7.4;2;1;5
7.3;2;1;5
7.8;3;2;5
7.1;3;1;5
6.6;6;5;5
6.6;15;14;5
6.5;24;23;5
6.6;40;39;5
6.4;49;48;5
6.5;33;32;5
6.6;31;30;5
6.5;14;13;5
7.0;5;3;5
7.3;2;1;5
7.7;2;1;5
9.2;2;1;5
9.3;2;1;5
8.9;3;1;5
9.0;2;1;5
10.5;2;1;5
10.5;2;1;5
10.5;2;1;5
10.1;2;1;5
10.0;3;2;5
9.9;2;1;5
9.6;2;1;5
9.8;2;1;5
10.0;3;1;5
9.7;8;6;5
9.5;78;74;5
10.2;116;110;5
10.3;112;111;5
11.5;311;132;5
11.6;280;48;5
11.8;225;46;5
11.3;117;37;5
11.4;32;26;5
11.0;3;2;5
10.3;2;1;5
10.1;2;1;5
9.7;3;1;5
9.0;3;1;5
8.4;2;1;5
9.1;2;1;5
9.5;2;1;5
9.5;2;1;5
9.4;3;1;5
8.9;3;1;5
8.7;2;1;5
8.6;2;1;5
8.9;2;1;5
8.1;3;2;5
7.2;18;13;5
8.2;98;30;5
9.2;209;42;5
9.3;290;45;5
9.6;322;45;5
9.9;300;40;5
9.7;236;41;5
9.8;129;33;5
9.4;30;17;5
8.5;3;2;5
8.5;2;1;5
8.2;2;1;5
8.5;2;1;5
8.0;3;1;5
7.5;2;1;5
7.4;2;1;5
