;bld_name;Techno;latitude;longitude;bld_azimut;cll_azimut;tilt;row_dist;N_panel;ratio;cll_layout;cll_alignment;Optimal tilt or max4dist;el cover ratio;el coverage;el production;el demand;th cover ratio;th coverage;th production;th demand
100;1;ST;46.5098019;6.6617476;60.0;-30.0;45.0;1.661016875724958;36.0;0.406015037593985;portrait;short;tilt+10;0.0;0.0;0.0;19395.86;0.1533133271285397;12767.017324565877;45228.611107534554;83274.02166324301
101;1;PVT;46.5098019;6.6617476;60.0;-30.0;45.0;1.661016875724958;36.0;0.406015037593985;portrait;short;tilt+10;0.5471380395575342;22002.809055657;14002919.956111897;40214.36541581075;0.1988341902137826;16557.722663255914;56011.679824447594;83274.02166324301
102;1;PV;46.5098019;6.6617476;60.0;-30.0;55.0;1.924214850641711;30.0;0.33834586466165417;portrait;short;tilt+20;0.16689982964322617;7869.9724062177265;10459.832078459649;47153.867221081004;0.0;0.0;0.0;83274.02166324301
103;1;ST;46.5098019;6.6617476;60.0;-30.0;55.0;1.924214850641711;30.0;0.33834586466165417;portrait;short;tilt+20;0.0;0.0;0.0;19395.86;0.1341769075894273;11173.450709308923;33297.848509623094;83274.02166324301
104;1;PVT;46.5098019;6.6617476;60.0;-30.0;55.0;1.924214850641711;30.0;0.33834586466165417;portrait;short;tilt+20;0.5470970968033547;22001.162568779295;10459832.078459647;40214.36541581075;0.17577446798036533;14637.446854441958;41839.328313838596;83274.02166324301
105;1;PV;46.5098019;6.6617476;60.0;-30.0;65.0;2.1289465310214117;30.0;0.33834586466165417;portrait;short;tilt+30;0.1595864150798205;7525.116626962175;9585.153063612905;47153.867221081004;0.0;0.0;0.0;83274.02166324301
106;1;ST;46.5098019;6.6617476;60.0;-30.0;65.0;2.1289465310214117;30.0;0.33834586466165417;portrait;short;tilt+30;0.0;0.0;0.0;19395.86;0.130291695714033;10849.913491431053;30132.319025466128;83274.02166324301
107;1;PVT;46.5098019;6.6617476;60.0;-30.0;65.0;2.1289465310214117;30.0;0.33834586466165417;portrait;short;tilt+30;0.5470767044612574;22000.342503682514;9585153.063612904;40214.36541581075;0.17184795813467343;14310.470588490873;38340.61225445162;83274.02166324301
108;2;PV;46.5098019;6.6617476;210.0;-120.0;20.0;0.6;58.0;0.5603864734299517;east-west;south;tilt;0.3154183164486767;14873.193412917812;34237.49389015381;47153.867221081004;0.0;0.0;0.0;83274.02166324301
109;2;ST;46.5098019;6.6617476;210.0;-120.0;20.0;0.6;58.0;0.5603864734299517;east-west;south;tilt;0.0;0.0;0.0;19395.86;0.2626383107744562;21870.948381029615;115383.78541012478;83274.02166324301
110;2;PVT;46.5098019;6.6617476;210.0;-120.0;20.0;0.6;58.0;0.5603864734299517;east-west;south;tilt;0.5471380395575342;22002.809055657;34237493.89015382;40214.36541581075;0.30228095628930274;25172.15090242121;136949.97556061525;83274.02166324301
111;2;PV;46.5098019;6.6617476;210.0;30.0;20.0;0.6;66.0;0.6376811594202898;east-west;long;tilt;0.32711460759579175;15424.71877264798;38764.58243232717;47153.867221081004;0.0;0.0;0.0;83274.02166324301
112;2;ST;46.5098019;6.6617476;210.0;30.0;20.0;0.6;66.0;0.6376811594202898;east-west;long;tilt;0.0;0.0;0.0;19395.86;0.26923860526509585;22420.581447426925;130586.27048958957;83274.02166324301
