stn	time.yy	time.mm	time.dd	time.hh	tre200h0	prestahs	ure200h0	rre150h0	fkl010h0	fkl010h1	dkl010h0	tso100hs	nto000sw	gls	str.diffus	str.direkt	str.vert.E	str.vert.S	str.vert.W	str.vert.N	bodenalbedo	ir.horizontal	ir.vertikal.S	bodenemissivitaet	dewpt	enthalpy	mixratio	wetbulb
Pul	2021	11	16	07	3.8	962.3	91.9	0.0	2.0	NA	307	NA	5	  1	  1	  0	  0	  0	  0	  0	20	281	312	96	2.6	11.5	4.82	3.2
Pul	2021	11	16	08	4.5	962.5	89.6	0.0	0.5	NA	143	NA	5	 85	 49	290	342	263	 32	 32	20	283	316	96	2.9	11.9	4.92	3.7
Pul	2021	11	16	09	5.2	962.7	89.5	0.0	0.1	NA	158	NA	5	179	 84	377	362	408	 57	 57	20	286	322	96	3.6	12.9	5.17	4.4
Pul	2021	11	16	10	6.0	962.9	85.9	0.0	0.1	NA	166	NA	4	294	117	505	350	598	 82	 82	20	283	327	96	3.9	13.4	5.25	4.9
Pul	2021	11	16	11	6.4	963.0	77.8	0.0	0.3	NA	148	NA	7	279	179	245	174	431	101	101	20	286	326	96	2.9	12.3	4.89	4.7
Pul	2021	11	16	12	6.9	963.2	74.1	0.0	1.4	NA	140	NA	4	359	131	544	 94	693	126	 94	20	279	329	96	2.6	12.4	4.81	4.8
Pul	2021	11	16	13	7.2	962.8	73.0	0.0	1.4	NA	90	NA	4	322	112	539	 83	647	272	 83	20	280	329	85	2.7	14.4	4.82	5.0
Pul	2021	11	16	14	7.1	962.4	71.4	0.0	1.2	NA	163	NA	3	245	 84	510	 67	558	385	 67	20	281	328	82	2.3	15.5	4.71	4.8
Pul	2021	11	16	15	6.9	962.0	76.2	0.0	1.2	NA	186	NA	4	160	 72	428	 50	410	423	 50	20	283	325	82	3.0	15.1	4.94	5.0
Pul	2021	11	16	16	6.2	961.5	81.7	0.0	1.0	NA	269	NA	4	 16	 16	  0	  9	  6	  5	  9	20	285	321	82	3.3	14.1	5.06	4.8
Pul	2021	11	16	17	5.7	961.1	89.7	0.0	0.6	NA	138	NA	4	  0	  0	  0	  0	  0	  0	  0	20	289	315	85	4.2	13.4	5.38	4.9
Pul	2021	11	16	18	5.2	960.7	90.1	0.0	0.8	NA	147	NA	4	  0	  0	  0	  0	  0	  0	  0	20	288	313	85	3.8	12.7	5.23	4.4
Pul	2021	11	16	19	4.7	960.3	90.1	0.0	0.3	NA	193	NA	5	  0	  0	  0	  0	  0	  0	  0	20	287	310	85	3.3	12.2	5.05	4.0
Pul	2021	11	16	20	4.3	959.8	89.4	0.0	0.0	NA	275	NA	5	  0	  0	  0	  0	  0	  0	  0	20	286	311	85	2.7	12.8	4.84	3.5
Pul	2021	11	16	21	3.8	959.4	90.5	0.0	0.0	NA	254	NA	5	  0	  0	  0	  0	  0	  0	  0	20	286	309	88	2.4	12.2	4.73	3.1
Pul	2021	11	16	22	3.3	959.0	100.0	0.0	0.0	NA	159	NA	5	  0	  0	  0	  0	  0	  0	  0	20	290	311	88	3.3	11.9	5.06	3.3
Pul	2021	11	16	23	2.8	958.5	100.0	0.0	0.2	NA	253	NA	6	  0	  0	  0	  0	  0	  0	  0	20	289	305	88	2.8	12.0	4.89	2.8
Pul	2021	11	17	00	2.6	958.1	94.3	0.0	0.3	NA	179	NA	6	  0	  0	  0	  0	  0	  0	  0	20	287	304	88	1.8	12.2	4.55	2.2
Pul	2021	11	17	01	2.4	957.7	94.9	0.0	0.3	NA	150	NA	6	  0	  0	  0	  0	  0	  0	  0	20	288	304	90	1.7	11.4	4.52	2.0
Pul	2021	11	17	02	2.2	957.3	98.0	0.0	0.2	NA	162	NA	6	  0	  0	  0	  0	  0	  0	  0	20	290	305	90	2.0	10.6	4.61	2.0
Pul	2021	11	17	03	2.1	956.8	95.8	0.1	0.0	NA	83	NA	7	  0	  0	  0	  0	  0	  0	  0	20	290	306	90	1.5	9.9	4.47	1.8
Pul	2021	11	17	04	2.1	956.4	97.5	0.0	0.2	NA	133	NA	7	  0	  0	  0	  0	  0	  0	  0	20	292	304	93	1.7	9.6	4.53	1.9
Pul	2021	11	17	05	2.0	956.0	97.5	0.0	1.4	NA	71	NA	7	  0	  0	  0	  0	  0	  0	  0	20	293	307	93	1.6	9.7	4.51	1.8
Pul	2021	11	17	06	1.9	955.6	95.8	0.1	0.7	NA	65	NA	7	  0	  0	  0	  0	  0	  0	  0	20	293	305	93	1.3	9.7	4.40	1.6
Pul	2021	11	17	07	1.8	955.1	95.8	0.5	1.4	NA	74	NA	8	  0	  0	  0	  0	  0	  0	  0	20	295	311	93	1.2	10.3	4.38	1.5
Pul	2021	11	17	08	1.8	954.7	94.1	0.6	0.7	NA	56	NA	8	 11	 11	  0	  1	  2	  6	  6	20	296	311	96	1.0	11.2	4.31	1.4
Pul	2021	11	17	09	1.8	954.3	96.7	1.0	1.2	NA	314	NA	8	 26	 26	  0	 11	 10	 14	 14	20	296	312	96	1.4	12.3	4.43	1.5
Pul	2021	11	17	10	1.5	953.8	95.4	3.0	0.8	NA	323	NA	8	 37	 37	  0	 18	 16	 20	 20	20	294	310	96	0.8	13.4	4.26	1.2
Pul	2021	11	17	11	1.9	953.4	97.5	1.4	1.5	NA	328	NA	8	 47	 47	  0	 24	 22	 25	 25	20	297	313	96	1.5	14.5	4.48	1.7
Pul	2021	11	17	12	1.8	953.0	97.5	2.0	2.2	NA	318	NA	8	 47	 47	  0	 25	 22	 25	 25	20	296	313	96	1.4	14.2	4.46	1.6
Pul	2021	11	17	13	0.9	953.3	98.3	6.8	7.4	NA	343	NA	8	 41	 41	  0	 22	 18	 21	 22	20	292	308	96	0.6	14.4	4.20	0.8
Pul	2021	11	17	14	2.0	953.6	93.9	0.8	5.9	NA	349	NA	8	 32	 32	  0	 17	 14	 15	 17	20	296	313	96	1.2	16.0	4.37	1.6
Pul	2021	11	17	15	2.1	953.9	95.8	0.4	3.3	NA	46	NA	8	 17	 17	  0	  9	  6	  6	  9	20	298	314	96	1.5	15.4	4.47	1.8
Pul	2021	11	17	16	2.0	954.3	95.8	0.3	3.6	NA	147	NA	8	  4	  4	  0	  2	  0	  0	  2	20	296	312	96	1.4	14.3	4.45	1.7
Pul	2021	11	17	17	1.9	954.6	95.8	0.2	4.1	NA	151	NA	7	  0	  0	  0	  0	  0	  0	  0	20	294	310	96	1.3	14.2	4.42	1.6
Pul	2021	11	17	18	1.9	954.9	97.5	0.0	6.7	NA	152	NA	7	  0	  0	  0	  0	  0	  0	  0	20	293	310	96	1.5	14.8	4.47	1.7
Pul	2021	11	17	19	1.7	955.2	97.5	0.0	4.1	NA	167	NA	7	  0	  0	  0	  0	  0	  0	  0	20	291	308	96	1.4	14.7	4.43	1.5
Pul	2021	11	17	20	1.6	955.5	96.4	0.1	4.1	NA	172	NA	7	  0	  0	  0	  0	  0	  0	  0	20	288	306	96	1.1	14.7	4.34	1.3
Pul	2021	11	17	21	1.5	955.9	95.3	0.0	4.5	NA	145	NA	6	  0	  0	  0	  0	  0	  0	  0	20	286	306	96	0.9	14.6	4.26	1.2
Pul	2021	11	17	22	1.4	956.2	96.6	0.0	4.9	NA	278	NA	6	  0	  0	  0	  0	  0	  0	  0	20	284	305	96	0.9	14.5	4.28	1.1
Pul	2021	11	17	23	1.3	956.5	92.7	0.0	4.1	NA	248	NA	6	  0	  0	  0	  0	  0	  0	  0	20	280	302	96	0.3	14.4	4.07	0.8
Pul	2021	11	18	00	1.1	956.8	90.2	0.0	5.3	NA	279	NA	6	  0	  0	  0	  0	  0	  0	  0	20	276	300	96	-0.3	14.1	3.90	0.5
Pul	2021	11	18	01	0.7	957.1	92.0	0.0	4.1	NA	227	NA	5	  0	  0	  0	  0	  0	  0	  0	20	274	298	96	-0.4	14.1	3.87	0.2
Pul	2021	11	18	02	0.4	957.4	93.1	0.0	4.9	NA	238	NA	5	  0	  0	  0	  0	  0	  0	  0	20	271	297	96	-0.6	14.2	3.82	0.0
Pul	2021	11	18	03	0.1	957.8	97.5	0.0	8.8	NA	226	NA	5	  0	  0	  0	  0	  0	  0	  0	20	271	298	96	-0.2	13.3	3.93	-0.1
Pul	2021	11	18	04	-0.1	958.1	90.9	0.0	5.3	NA	300	NA	5	  0	  0	  0	  0	  0	  0	  0	20	264	293	96	-1.4	14.2	3.60	-0.7
Pul	2021	11	18	05	-0.3	958.4	89.5	0.0	3.3	NA	312	NA	4	  0	  0	  0	  0	  0	  0	  0	20	261	290	96	-1.8	14.5	3.49	-0.9
Pul	2021	11	18	06	-0.5	958.7	86.5	0.0	1.4	NA	314	NA	4	  0	  0	  0	  0	  0	  0	  0	20	257	285	96	-2.5	14.8	3.32	-1.3
Pul	2021	11	18	07	-0.6	959.0	86.6	0.0	1.0	NA	301	NA	4	  1	  1	  0	  0	  0	  1	  1	20	255	289	96	-2.6	15.0	3.30	-1.4
Pul	2021	11	18	08	-0.2	959.4	91.8	0.0	0.6	NA	285	NA	4	 83	 34	432	441	338	 27	 27	20	259	294	96	-1.4	16.5	3.60	-0.7
Pul	2021	11	18	09	0.5	959.7	90.1	0.0	0.2	NA	293	NA	4	236	104	537	488	553	 71	 71	20	253	297	96	-0.9	16.6	3.72	-0.1
Pul	2021	11	18	10	0.4	960.0	95.7	0.0	0.1	NA	257	NA	8	105	105	  0	 59	 63	 54	 54	20	280	303	96	-0.2	19.0	3.91	0.1
Pul	2021	11	18	11	0.5	960.3	93.3	0.0	0.5	NA	229	NA	8	203	170	 83	116	218	 87	 87	20	271	301	96	-0.5	20.9	3.85	0.1
Pul	2021	11	18	12	0.7	960.6	97.7	0.0	0.7	NA	284	NA	6	293	170	297	 99	475	118	 99	20	267	304	96	0.4	22.3	4.10	0.5
Pul	2021	11	18	13	0.9	960.8	100.0	0.0	0.7	NA	307	NA	3	325	129	514	 90	646	273	 90	20	264	306	96	0.9	22.4	4.25	0.9
Pul	2021	11	18	14	0.9	960.9	99.2	0.0	0.7	NA	154	NA	3	243	 94	483	 68	537	368	 68	20	266	305	96	0.8	22.6	4.21	0.8
Pul	2021	11	18	15	0.5	961.1	100.0	0.0	1.5	NA	160	NA	3	 96	 76	 98	 42	149	152	 42	20	276	305	96	0.5	21.9	4.13	0.5
Pul	2021	11	18	16	0.0	961.3	100.0	0.0	0.9	NA	37	NA	3	 25	 24	 16	 13	 27	 36	 13	20	273	301	96	0.0	20.8	3.99	0.0
Pul	2021	11	18	17	0.2	961.4	100.0	0.0	0.7	NA	76	NA	3	  0	  0	  0	  0	  0	  0	  0	20	274	295	96	0.2	20.8	4.04	0.2
Pul	2021	11	18	18	0.4	961.6	100.0	0.0	2.2	NA	342	NA	3	  0	  0	  0	  0	  0	  0	  0	20	274	298	94	0.4	20.7	4.08	0.4
Pul	2021	11	18	19	0.5	961.7	100.0	0.0	0.7	NA	59	NA	3	  0	  0	  0	  0	  0	  0	  0	20	275	296	94	0.5	20.5	4.13	0.5
Pul	2021	11	18	20	0.7	961.9	100.0	0.0	0.6	NA	39	NA	3	  0	  0	  0	  0	  0	  0	  0	20	275	296	94	0.7	20.3	4.18	0.7
Pul	2021	11	18	21	0.8	962.0	100.0	0.0	0.4	NA	331	NA	3	  0	  0	  0	  0	  0	  0	  0	20	276	297	94	0.8	20.2	4.22	0.8
Pul	2021	11	18	22	1.0	962.2	100.0	0.0	0.9	NA	328	NA	3	  0	  0	  0	  0	  0	  0	  0	20	276	298	94	1.0	20.1	4.27	1.0
Pul	2021	11	18	23	1.1	962.4	100.0	0.0	1.4	NA	324	NA	3	  0	  0	  0	  0	  0	  0	  0	20	277	300	94	1.1	19.9	4.32	1.1
Pul	2021	11	19	00	1.6	962.5	100.0	0.0	3.3	NA	338	NA	3	  0	  0	  0	  0	  0	  0	  0	20	279	304	94	1.6	19.4	4.46	1.6
Pul	2021	11	19	01	2.1	962.7	100.0	0.0	3.0	NA	326	NA	3	  0	  0	  0	  0	  0	  0	  0	20	281	306	91	2.1	19.3	4.63	2.1
Pul	2021	11	19	02	2.6	962.8	95.9	0.0	3.0	NA	341	NA	3	  0	  0	  0	  0	  0	  0	  0	20	282	307	91	2.0	19.3	4.61	2.3
Pul	2021	11	19	03	2.9	963.0	97.0	0.0	2.2	NA	79	NA	3	  0	  0	  0	  0	  0	  0	  0	20	283	308	91	2.5	18.3	4.76	2.7
Pul	2021	11	19	04	3.2	963.1	99.5	0.0	2.0	NA	187	NA	2	  0	  0	  0	  0	  0	  0	  0	20	286	311	91	3.2	18.8	5.00	3.2
Pul	2021	11	19	05	3.5	963.3	100.0	0.0	2.4	NA	126	NA	2	  0	  0	  0	  0	  0	  0	  0	20	287	312	91	3.5	19.8	5.10	3.5
Pul	2021	11	19	06	3.7	963.4	100.0	0.0	0.8	NA	152	NA	2	  0	  0	  0	  0	  0	  0	  0	20	288	311	91	3.7	18.9	5.19	3.7
Pul	2021	11	19	07	3.8	963.6	100.0	0.0	0.5	NA	174	NA	2	  0	  0	  0	  0	  0	  0	  0	20	288	318	91	3.8	18.4	5.22	3.8
Pul	2021	11	19	08	4.9	963.8	100.0	0.0	0.8	NA	121	NA	2	 69	 36	295	333	258	 27	 27	20	294	325	89	4.9	19.1	5.66	4.9
Pul	2021	11	19	09	6.5	963.9	100.0	0.0	1.5	NA	122	NA	2	178	 64	476	415	473	 52	 52	20	297	334	89	6.5	20.8	6.31	6.5
Pul	2021	11	19	10	8.2	964.1	92.4	0.0	0.6	NA	345	NA	1	279	 81	588	367	647	 69	 69	20	299	343	96	7.1	22.9	6.58	7.5
Pul	2021	11	19	11	9.7	964.2	83.9	0.0	0.4	NA	132	NA	2	336	104	588	225	715	 85	 85	20	300	349	96	7.1	23.7	6.60	8.3
Pul	2021	11	19	12	10.8	964.4	72.4	0.0	0.9	NA	133	NA	2	350	104	600	 86	737	119	 86	20	297	351	96	6.0	24.9	6.12	8.3
Pul	2021	11	19	13	11.6	964.1	64.6	0.0	1.7	NA	186	NA	0	353	 73	740	 76	799	313	 76	20	292	352	96	5.2	22.9	5.76	8.2
Pul	2021	11	19	14	11.9	963.9	60.6	0.0	3.3	NA	105	NA	0	263	 59	668	 61	660	442	 61	20	293	350	96	4.5	22.8	5.50	8.1
Pul	2021	11	19	15	11.5	963.6	62.7	0.0	5.9	NA	110	NA	0	152	 46	540	 40	472	479	 40	20	296	348	96	4.6	23.4	5.55	8.0
Pul	2021	11	19	16	10.4	963.4	64.2	0.0	11.6	NA	129	NA	1	 16	 16	  0	  8	  6	  5	  8	20	293	339	96	4.0	21.7	5.28	7.1
Pul	2021	11	19	17	10.2	963.1	62.5	0.0	5.9	NA	121	NA	1	  0	  0	  0	  0	  0	  0	  0	20	291	335	96	3.4	23.0	5.08	6.8
Pul	2021	11	19	18	10.0	962.9	64.7	0.0	4.9	NA	13	NA	2	  0	  0	  0	  0	  0	  0	  0	20	293	334	96	3.7	22.3	5.19	6.8
Pul	2021	11	19	19	9.8	962.6	65.6	0.0	2.7	NA	79	NA	2	  0	  0	  0	  0	  0	  0	  0	20	293	332	96	3.7	22.9	5.20	6.7
Pul	2021	11	19	20	9.6	962.3	65.1	0.0	4.5	NA	131	NA	3	  0	  0	  0	  0	  0	  0	  0	20	293	332	96	3.4	22.2	5.08	6.5
Pul	2021	11	19	21	9.4	962.1	64.7	0.0	4.1	NA	160	NA	3	  0	  0	  0	  0	  0	  0	  0	20	292	331	96	3.1	23.7	4.98	6.3
Pul	2021	11	19	22	9.2	961.8	63.7	0.0	2.4	NA	117	NA	3	  0	  0	  0	  0	  0	  0	  0	20	291	328	96	2.7	23.8	4.84	6.0
Pul	2021	11	19	23	9.0	961.6	63.3	0.0	0.9	NA	102	NA	4	  0	  0	  0	  0	  0	  0	  0	20	290	324	96	2.4	21.9	4.75	5.8
Pul	2021	11	20	00	8.4	961.3	68.2	0.0	0.8	NA	150	NA	4	  0	  0	  0	  0	  0	  0	  0	20	292	323	96	2.9	23.1	4.91	5.7
Pul	2021	11	20	01	7.7	961.1	71.4	0.0	0.7	NA	181	NA	5	  0	  0	  0	  0	  0	  0	  0	20	292	320	96	2.9	23.7	4.92	5.3
Pul	2021	11	20	02	7.0	960.8	75.2	0.0	1.7	NA	154	NA	5	  0	  0	  0	  0	  0	  0	  0	20	292	320	96	2.9	22.8	4.93	5.0
Pul	2021	11	20	03	6.7	960.6	82.3	0.0	0.9	NA	155	NA	5	  0	  0	  0	  0	  0	  0	  0	20	296	320	96	3.9	22.2	5.28	5.3
Pul	2021	11	20	04	6.4	960.3	82.9	0.0	0.6	NA	110	NA	6	  0	  0	  0	  0	  0	  0	  0	20	296	318	96	3.7	23.0	5.21	5.1
Pul	2021	11	20	05	6.1	960.1	87.0	0.0	1.0	NA	103	NA	6	  0	  0	  0	  0	  0	  0	  0	20	298	319	96	4.1	23.2	5.38	5.1
Pul	2021	11	20	06	5.9	959.8	86.8	0.0	2.0	NA	88	NA	7	  0	  0	  0	  0	  0	  0	  0	20	297	318	96	3.9	23.1	5.28	4.9
Pul	2021	11	20	07	5.9	959.5	86.7	0.0	2.7	NA	148	NA	7	  0	  0	  0	  0	  0	  0	  0	20	298	323	96	3.8	23.0	5.26	4.9
Pul	2021	11	20	08	6.1	959.3	83.8	0.0	2.2	NA	157	NA	8	 47	 39	 77	116	 93	 22	 22	20	298	324	96	3.6	24.0	5.18	4.8
Pul	2021	11	20	09	6.5	959.0	83.3	0.0	4.1	NA	119	NA	8	104	 95	 40	102	110	 49	 49	20	299	327	96	3.8	23.0	5.27	5.2
Pul	2021	11	20	10	6.7	958.8	88.5	0.0	3.3	NA	94	NA	8	147	140	 20	 93	115	 70	 70	20	304	331	96	5.0	23.0	5.72	5.8
Pul	2021	11	20	11	7.0	958.5	82.6	0.0	4.1	NA	53	NA	8	194	173	 53	111	197	 87	 87	20	300	330	96	4.3	24.8	5.43	5.6
Pul	2021	11	20	12	7.2	958.3	83.2	0.0	1.5	NA	129	NA	8	208	182	 64	 91	216	 97	 91	20	300	332	94	4.6	27.2	5.56	5.8
Pul	2021	11	20	13	7.2	958.5	86.8	0.0	0.5	NA	114	NA	8	137	135	  4	 68	 91	 75	 68	20	309	335	94	5.2	28.7	5.80	6.1
